id,energy
6592,-90.63012856945299
6593,-97.17312671142268
6594,-67.96890657658062
6595,-55.19450139550652
6596,-84.740981733989
6597,-90.25624519366383
6598,-76.29582578456481
6599,-97.06873376707638
6600,-84.90290182290154
6601,-66.64993758556369
6602,-76.98492067997115
6603,-74.8391480955391
6604,-84.40678868508752
6605,-90.28144601884689
6606,-78.9042586573035
6607,-90.51576723206028
6608,-83.46553382934825
6609,-69.39673166340495
6610,-84.53778008698154
6611,-84.51213586887131
6612,-83.34818226866727
6613,-83.7529799171459
6614,-90.51059852098157
6615,-90.24957912932547
6616,-90.31152915557358
6617,-74.02545029486544
6618,-58.32089879163564
6619,-84.4218315664037
6620,-76.81574115501269
6621,-69.71576910287521
6622,-78.89880648324647
6623,-75.8998778242458
6624,-90.14834208850434
6625,-90.2177062894989
6626,-67.17064862548636
6627,-72.77176936840831
6628,-75.09812459814908
6629,-76.22919336917235
6630,-76.55831724677005
6631,-69.51684913867986
6632,-83.30841286465969
6633,-63.530605450680284
6634,-83.91733007968648
6635,-91.40359679279788
6636,-55.579888503130846
6637,-64.2550621561749
6638,-75.33416122104708
6639,-74.22260998255277
6640,-69.36028869866635
6641,-73.60823150228818
6642,-90.7511243136501
6643,-80.90029914731927
6644,-83.70461118528183
6645,-96.96408738859192
6646,-73.50136979666934
6647,-42.61648083454004
6648,-74.96941213792523
6649,-71.54770140122702
6650,-45.74222662092588
6651,-74.20180075310135
6652,-84.01811871518646
6653,-76.08505702705901
6654,-84.30613255586371
6655,-83.13654106963274
6656,-69.01018303704859
6657,-85.81276950178489
6658,-68.66431588433346
6659,-76.72640159319278
6660,-97.08298446792531
6661,-78.4257154493101
6662,-84.73935560035666
6663,-68.77387532122589
6664,-96.97258510514877
6665,-90.53481028470526
6666,-83.54296820724524
6667,-91.0245060872939
6668,-82.33759791601705
6669,-65.47579082728667
6670,-55.48693354130883
6671,-61.36802723441794
6672,-63.38675125182115
6673,-96.86327759034644
6674,-84.47419544364399
6675,-63.49466106024373
6676,-57.493039704100255
6677,-76.86197485287943
6678,-63.02458332548784
6679,-71.99750224836353
6680,-77.2289180793694
6681,-72.15769246000565
6682,-49.3911013747897
6683,-63.43688972198741
6684,-84.2075338976795
6685,-83.40133656831557
6686,-81.24627910180592
6687,-74.14489910044534
6688,-63.41929576236538
6689,-103.17312802934205
6690,-72.50956494181912
6691,-58.181497189269905
6692,-54.583703936886636
6693,-66.53338529092335
6694,-66.21752556660317
6695,-90.08669797078208
6696,-74.57257987539415
6697,-63.71294846937572
6698,-57.92895884802583
6699,-83.91275688355324
6700,-74.553502089738
6701,-61.325465092467255
6702,-77.8037314248853
6703,-67.96355843377812
6704,-69.62020998635711
6705,-83.48787562216182
6706,-67.80867679024263
6707,-81.30840322928071
6708,-76.00132153351646
6709,-77.73728851091376
6710,-69.00880094179192
6711,-74.90102983660321
6712,-97.33101556828073
6713,-97.11926393187841
6714,-67.61294284246719
6715,-90.97103603209523
6716,-91.15274519168116
6717,-91.14733920971935
6718,-103.38546613040585
6719,-83.50260363616574
6720,-84.45457067042285
6721,-63.12850302624766
6722,-83.23708379250212
6723,-78.5298765608444
6724,-74.43277288080169
6725,-90.2168680009515
6726,-90.03960875208476
6727,-69.28403057085022
6728,-83.50773486896213
6729,-79.7350634335216
6730,-71.1828940427789
6731,-70.8183269387261
6732,-83.41213580895416
6733,-90.02469904689208
6734,-70.419238086829
6735,-72.66973826477434
6736,-83.9571119958913
6737,-96.94328951608834
6738,-62.973740395320625
6739,-72.52329302922044
6740,-72.02626791200979
6741,-90.24315728139584
6742,-62.94840248716626
6743,-97.11311406664194
6744,-64.54748649816794
6745,-69.82875753139007
6746,-77.25613076974047
6747,-66.49171861911313
6748,-75.8021116642446
6749,-63.47658321959557
6750,-69.48674648944038
6751,-78.68816530395134
6752,-64.6272729183142
6753,-71.43526074335063
6754,-84.77056062682978
6755,-75.79629125380656
6756,-97.26259118696301
6757,-68.55546831842402
6758,-75.03716497663395
6759,-55.21792874185026
6760,-97.02514717075145
6761,-48.02379917874005
6762,-84.09585378130186
6763,-67.46193400185652
6764,-75.09915729255982
6765,-82.93258441755475
6766,-55.71323633459194
6767,-91.17826561176369
6768,-61.292619315495024
6769,-83.39321773522337
6770,-84.90426130069031
