id,energy
6592,-90.66460299887365
6593,-97.09462389470656
6594,-67.95626231251582
6595,-55.182016974464716
6596,-84.77135529047882
6597,-90.18870531849643
6598,-76.29588640732814
6599,-97.11882190719462
6600,-84.94067491422518
6601,-66.74707302923403
6602,-76.98493581301238
6603,-74.844978084455
6604,-84.48015769544863
6605,-90.2772943152583
6606,-78.93566012053162
6607,-90.5655504234731
6608,-83.5156275974104
6609,-69.40004064636202
6610,-84.50396911559142
6611,-84.52476265480112
6612,-83.30410795241153
6613,-83.7731102534917
6614,-90.49439471856354
6615,-90.22526664601673
6616,-90.2759653288698
6617,-74.02430970018735
6618,-58.38529881323643
6619,-84.37040634833762
6620,-76.77722867590944
6621,-69.65573508815451
6622,-78.89456472245604
6623,-75.8841130877257
6624,-90.14227227135885
6625,-90.23256320070377
6626,-67.17973461618652
6627,-72.75249578144975
6628,-75.13515910855499
6629,-76.19980898226567
6630,-76.53254936575979
6631,-69.59630821673038
6632,-83.29319097381023
6633,-63.4791811705673
6634,-83.9636775235662
6635,-91.31531902842381
6636,-55.5622674476096
6637,-64.311345216587
6638,-75.3098866643367
6639,-74.20514462991274
6640,-69.36505805684766
6641,-73.64564401371719
6642,-90.80257171025343
6643,-80.86193442328818
6644,-83.71505198961972
6645,-97.06552794880187
6646,-73.50539591935494
6647,-42.57639846795024
6648,-74.97470543369946
6649,-71.55080232541985
6650,-45.92357080417912
6651,-74.21379269232092
6652,-84.05235116437126
6653,-76.0825930537172
6654,-84.25437381672765
6655,-83.1397422454042
6656,-69.00456516288396
6657,-85.86545299448346
6658,-68.6623708017427
6659,-76.71918759913368
6660,-97.09811877138532
6661,-78.39788271452426
6662,-84.70658281147729
6663,-68.76420944532816
6664,-97.04192291001985
6665,-90.50854109124509
6666,-83.52143311661166
6667,-91.00390873266088
6668,-82.30124791586235
6669,-65.57742448185519
6670,-55.55650124313087
6671,-61.350014543416904
6672,-63.38391133184527
6673,-96.9304089854777
6674,-84.49386962458283
6675,-63.507737614039456
6676,-57.497060623426165
6677,-76.89381195327776
6678,-63.0139027114306
6679,-71.95587726306124
6680,-77.28742140642325
6681,-72.08540558137915
6682,-49.42825490376987
6683,-63.434322129884265
6684,-84.19260058302187
6685,-83.49854628696463
6686,-81.2476453514189
6687,-74.10432206601504
6688,-63.413121415903966
6689,-103.2688057782239
6690,-72.53106577403608
6691,-58.296980730788505
6692,-54.658174080040396
6693,-66.63164047543054
6694,-66.17203129718092
6695,-90.06366483372219
6696,-74.57454562050037
6697,-63.77328996597481
6698,-57.91862070666474
6699,-83.93028053443582
6700,-74.59272798270916
6701,-61.376171617894585
6702,-77.77867090755137
6703,-68.02779058324552
6704,-69.56128207870597
6705,-83.51729238886747
6706,-67.69268170923218
6707,-81.30975496207226
6708,-75.99559496375515
6709,-77.71822932631403
6710,-68.97757933060133
6711,-74.89637949091087
6712,-97.36401773193464
6713,-97.08372147392453
6714,-67.65686155727175
6715,-91.00827936976441
6716,-91.2180376809426
6717,-91.17290407986795
6718,-103.36648113489684
6719,-83.55725632349737
6720,-84.47950837502131
6721,-63.11198706412159
6722,-83.24000960116553
6723,-78.52327689109444
6724,-74.47410505565881
6725,-90.26817305998446
6726,-90.1065760075426
6727,-69.29542029141288
6728,-83.5689538943009
6729,-79.72873836002472
6730,-71.18383137424091
6731,-70.8313182738932
6732,-83.41476185521273
6733,-90.01551654205294
6734,-70.36770402841279
6735,-72.61814361186767
6736,-83.99558426199961
6737,-96.9850526096109
6738,-63.10696118928948
6739,-72.63074094365118
6740,-71.98474238216373
6741,-90.28660315126956
6742,-62.969179113396834
6743,-97.1317502715246
6744,-64.52041024593969
6745,-69.88309188205598
6746,-77.17812374042964
6747,-66.51534404237046
6748,-75.83036809317503
6749,-63.515088688465816
6750,-69.52978458892042
6751,-78.74778410389979
6752,-64.59677726153024
6753,-71.43953931629736
6754,-84.80479646577116
6755,-75.78414441183659
6756,-97.2723387128417
6757,-68.39839706754739
6758,-75.12148819737007
6759,-55.27911951148252
6760,-97.02891534665531
6761,-48.231492691854726
6762,-84.08366989811793
6763,-67.38573850331449
6764,-75.08918540169137
6765,-82.96696471209417
6766,-55.64575288217253
6767,-91.20799483839241
6768,-61.22909740054287
6769,-83.3944533193187
6770,-84.887763687893
6771,-77.56569359250733
6772,-84.54114161005532
6773,-83.01340624508353
6774,-69.60553312358606
6775,-68.11776979966743
6776,-75.74912114232856
6777,-66.73188294671402
6778,-90.30209921576943
6779,-90.06763538705002
6780,-90.52741845569841
6781,-91.24322310912353
6782,-63.26957670925984
6783,-76.17423132149656
6784,-91.16149365272153
6785,-69.53444765858897
6786,-96.49037022154789
6787,-90.42497034683419
6788,-90.5178644016957
6789,-83.77028709273206
6790,-77.92830973473858
6791,-58.58826443253034
6792,-74.78406911041992
6793,-74.53625497476848
6794,-83.19849405399998
6795,-83.6963627302916
6796,-97.14408446871602
6797,-68.04238262879656
6798,-67.21723876104542
6799,-62.804003653994016
6800,-72.0539006417826
6801,-75.52988067331373
6802,-80.93327117966406
6803,-71.5448536591895
6804,-77.36081731235967
6805,-56.75302571820575
6806,-84.05495429485356
6807,-72.79409298583911
6808,-69.48962002861441
6809,-54.141621182351
6810,-75.49399270023196
6811,-74.0477174494213
6812,-103.2575586314207
6813,-64.92697500709627
6814,-54.51839534518999
6815,-91.61259310141568
6816,-55.829032661030794
6817,-91.08015604712023
6818,-97.20593672655616
6819,-97.21527328756497
6820,-97.25753374651214
6821,-73.27277923401068
6822,-78.07792017795789
6823,-74.80816026154525
6824,-64.67981170815315
6825,-76.85830285110701
6826,-90.2802665835442
6827,-68.58944265389721
6828,-67.98554223092118
6829,-77.29008359452699
6830,-61.05906823487342
6831,-90.71505453714599
6832,-65.7601737624001
6833,-69.5096016317852
6834,-75.11129338953047
6835,-97.06860124832781
6836,-77.16991462067739
6837,-91.310612079844
6838,-90.30670256498996
6839,-84.17614884938425
6840,-91.0407343168273
6841,-77.06055167378952
6842,-85.86508765754446
6843,-75.94553451190566
6844,-97.08946452568607
6845,-68.23848673127662
6846,-91.23610108251421
6847,-97.05478185345748
6848,-84.16831883162669
6849,-97.27036998522496
6850,-74.96175736138439
6851,-66.67903224468367
6852,-61.945482487228674
6853,-76.08839074714673
6854,-61.18427315204681
6855,-71.99219922449679
6856,-63.09363154724878
6857,-62.86634240702121
6858,-71.99831737939999
6859,-69.3745800418597
6860,-84.95758800134723
6861,-61.72206211462262
6862,-73.03776509063135
6863,-78.25631198903903
6864,-66.28603328112048
6865,-74.47902763950157
6866,-90.88548581654729
6867,-77.82010506005918
6868,-84.72428816523507
6869,-83.60556442812674
6870,-86.05193646206276
6871,-89.87038355683202
6872,-83.77489330861437
6873,-83.81178571166453
6874,-71.56859152599878
6875,-97.06225223860173
6876,-74.59178499078355
6877,-69.33654817510346
6878,-68.00914680360273
6879,-55.07983785534333
6880,-74.48940164623538
6881,-83.47918182360479
6882,-90.88795083713671
6883,-97.00200229035765
6884,-70.85424952788264
6885,-77.13328687237052
6886,-65.53713282663435
6887,-60.9110793469614
6888,-91.17907385610465
6889,-76.59768419348268
6890,-74.59930654239253
6891,-90.42622362137075
6892,-77.82471695848793
6893,-61.772682003080405
6894,-78.80911585965704
6895,-83.32668993549822
6896,-69.35803534484289
6897,-83.47786622789545
6898,-66.11915323890206
6899,-76.15121626830373
6900,-60.637446698644965
6901,-97.03603329839274
6902,-90.14940777278207
6903,-79.1515498522561
6904,-68.8210505503427
6905,-97.27520924207289
6906,-84.18570156692516
6907,-60.87889987419152
6908,-85.61557819748637
6909,-69.6997826309292
6910,-67.59561273414363
6911,-77.21722022132018
6912,-76.93643353884482
6913,-97.24468210414507
6914,-70.802838634193
6915,-74.48881139451892
6916,-84.33128861655874
6917,-91.08917541448906
6918,-103.31487669477224
6919,-84.22553741003476
6920,-83.51061625258583
6921,-90.03905517524916
6922,-97.11019051378217
6923,-84.34353635704935
6924,-84.96269586508103
6925,-68.28556684394356
6926,-76.25019692900419
6927,-62.739379347750116
6928,-90.33591202305604
6929,-62.49623589132423
6930,-67.51608789797855
6931,-103.32694815242405
6932,-63.3128808047652
6933,-77.98782316535744
6934,-76.28498518672437
6935,-90.22142560087511
6936,-78.02480900107903
6937,-53.62394289002867
6938,-90.87132942037448
6939,-63.280722646269396
6940,-74.48032585700113
6941,-75.85332174951209
6942,-67.64165451988357
6943,-75.00771388675469
6944,-72.70269106321669
6945,-68.13549479383275
6946,-56.60663423233095
6947,-91.08997311310065
6948,-69.40080423894567
6949,-69.61738620753187
6950,-61.80305600802757
6951,-97.30206371021909
6952,-75.85194717552284
6953,-83.89155951155998
6954,-103.21441758642612
6955,-84.16162656022303
6956,-50.09233677993137
6957,-90.32679399387513
6958,-83.76210922398184
6959,-83.43277012871121
6960,-66.94458907154524
6961,-76.2061611053529
6962,-53.2598964793205
6963,-74.61593444219871
6964,-77.06017960765243
6965,-54.32879383490712
6966,-74.24098683267103
6967,-84.12463244203877
6968,-83.22915285963919
6969,-69.10558757784969
6970,-62.67783743701784
6971,-69.33264187030808
6972,-82.61423412935147
6973,-103.18654654997204
6974,-90.77804145186394
6975,-97.18602359036296
6976,-90.22980998971403
6977,-97.15728650296535
6978,-90.1921260299282
6979,-85.43923610914294
6980,-69.35706720701324
6981,-71.97224995292595
6982,-76.81218761914319
6983,-83.97954439660961
6984,-76.8668171978351
6985,-83.76892320221015
6986,-69.49334885839748
6987,-77.18462399427887
6988,-86.00012837066124
6989,-83.85851280265203
6990,-63.01321911038747
6991,-90.82631769363496
6992,-54.24057778719015
6993,-74.62448272437291
6994,-83.39839097466836
6995,-62.080930724252
6996,-77.28353712976862
6997,-83.68666933597908
6998,-79.08277572764663
6999,-90.85285808679347
7000,-91.01316079156132
7001,-76.64323014156355
7002,-85.77352747570352
7003,-90.2667943607147
7004,-73.59719441775015
7005,-90.35645263069262
7006,-63.39556133714635
7007,-69.32145279496783
7008,-58.063103242327145
7009,-74.58511382401554
7010,-61.537714895729735
7011,-67.46744667468448
7012,-60.93688445757067
7013,-69.21911628750877
7014,-90.03225574430752
7015,-48.17966573535631
7016,-71.79392884695676
7017,-83.43967404286599
7018,-75.1311652279986
7019,-84.83229274111514
7020,-56.66021446306552
7021,-74.9449454381672
7022,-103.28892260813745
7023,-66.86267020718032
7024,-75.1482290518507
7025,-78.06325536990958
7026,-67.9516747584115
7027,-75.74707255859495
7028,-68.73192172355803
7029,-97.00082053017198
7030,-82.47529344633489
7031,-74.8362280572083
7032,-76.84076642914762
7033,-82.26222414766328
7034,-90.29006961277341
7035,-78.03405668827727
7036,-90.10037572683683
7037,-66.24937747854466
7038,-103.36101414894227
7039,-69.69641043995074
7040,-74.84434820698773
7041,-70.46693317449527
7042,-91.03186126583006
7043,-71.84080742117868
7044,-76.85884090286123
7045,-83.72273067825142
7046,-72.3639925728325
7047,-75.90491288864929
7048,-78.58010087988876
7049,-69.37559277870285
7050,-84.44585468531218
7051,-90.33281818896535
7052,-90.8008978910224
7053,-53.803416277104105
7054,-90.76062021971714
7055,-59.65452796710794
7056,-96.61427402959566
7057,-91.75006509209942
7058,-103.14901600476367
7059,-91.15764187729187
7060,-67.69979576185621
7061,-103.20356993660198
7062,-97.19834549303039
