id,energy
6592,-90.68326618281729
6593,-97.10737491502617
6594,-67.96430050554834
6595,-55.18103030184862
6596,-84.83292441213723
6597,-90.18904195524145
6598,-76.31230779364274
6599,-97.11237317394931
6600,-84.93780998854798
6601,-66.70327790744628
6602,-77.00470784840711
6603,-74.8744971764889
6604,-84.49628874758106
6605,-90.32786856721047
6606,-78.96622122457957
6607,-90.62114394760395
6608,-83.51232563275782
6609,-69.38507794129227
6610,-84.53955150209008
6611,-84.56144524620876
6612,-83.34204927717745
6613,-83.7947711077312
6614,-90.49387349675548
6615,-90.25144822509485
6616,-90.30714617086294
6617,-74.02299828623278
6618,-58.43132281552208
6619,-84.38318257096728
6620,-76.81815309515326
6621,-69.62425237608251
6622,-78.86324968111586
6623,-75.96307860669366
6624,-90.1782453444154
6625,-90.25347005463833
6626,-67.01220398968401
6627,-72.80237064251459
6628,-75.13998244701817
6629,-76.19082164644671
6630,-76.57108748433804
6631,-69.64850793019522
6632,-83.26370309473002
6633,-63.48222575838541
6634,-83.95967163074685
6635,-91.25064882607869
6636,-55.55255636906098
6637,-64.31301082970701
6638,-75.28817674099177
6639,-74.23047023154847
6640,-69.36145308119931
6641,-73.6334833008333
6642,-90.82314819344133
6643,-80.83123016270248
6644,-83.67270722141585
6645,-97.08052857083014
6646,-73.53558196693804
6647,-42.55304806797595
6648,-74.9890556094407
6649,-71.57559609616506
6650,-46.06404484901144
6651,-74.23696726327576
6652,-84.07464965763906
6653,-76.07733995274764
6654,-84.20050623397373
6655,-83.13507868005517
6656,-69.00918586241148
6657,-85.85291945968895
6658,-68.65281584962472
6659,-76.754795004151
6660,-97.05966957983627
6661,-78.42170905890826
6662,-84.73303334076769
6663,-68.73475808808772
6664,-97.04775132995091
6665,-90.47963819616568
6666,-83.52956101249819
6667,-91.01004977813112
6668,-82.28948996536246
6669,-65.67949126374644
6670,-55.581931823242584
6671,-61.41472865880705
6672,-63.3599500369355
6673,-96.95034374753969
6674,-84.5247636470133
6675,-63.512167249504145
6676,-57.521306684377734
6677,-76.9159854012994
6678,-63.05297024338522
6679,-71.93554522007994
6680,-77.26115679041742
6681,-72.10633253996103
6682,-49.62279371297278
6683,-63.463317943611784
6684,-84.1844888989361
6685,-83.50317362368808
6686,-81.25924731860066
6687,-74.07033757365511
6688,-63.43018044066979
6689,-103.3019457389979
6690,-72.56854842609411
6691,-58.33890380941078
6692,-54.60288253687507
6693,-66.58974411213043
6694,-66.13593342758351
6695,-90.090602120372
6696,-74.57845703178815
6697,-63.758832655321086
6698,-57.93035217821249
6699,-83.90797559119466
6700,-74.6158771939449
6701,-61.369940673185155
6702,-77.75211573219535
6703,-68.0343784311361
6704,-69.5916641654362
6705,-83.4970166574323
6706,-67.57847822458345
6707,-81.27036506587247
6708,-75.97762930070242
6709,-77.73212521411027
6710,-68.9510950625934
6711,-74.93040642420021
6712,-97.38338001820078
6713,-97.08233319978238
6714,-67.6633930492744
6715,-91.01993420947149
6716,-91.2579049590203
6717,-91.207713987986
6718,-103.37157259985337
6719,-83.56254617800498
6720,-84.4689840132952
6721,-63.0752913992515
6722,-83.28130296359832
6723,-78.52799068610112
6724,-74.5221216357299
6725,-90.27522320690325
6726,-90.10064072422465
6727,-69.3038895425921
6728,-83.5804682977395
6729,-79.78254375411449
6730,-71.24759125767476
6731,-70.78776165044108
6732,-83.42522868335583
6733,-90.02802837480168
6734,-70.39058280599521
6735,-72.62240821993544
6736,-83.98848633919313
6737,-97.02394934903212
6738,-63.05860686312168
6739,-72.68723051809512
6740,-71.99733477454309
6741,-90.30024110177821
6742,-63.01734925800524
6743,-97.18084736318575
6744,-64.50430471771806
6745,-69.87615627715998
6746,-77.19230896716628
6747,-66.50550545171302
6748,-75.88763324512186
6749,-63.582093391196125
6750,-69.54584462798401
6751,-78.81745354989376
