id,energy
6592,-90.70044
6593,-96.65235
6594,-68.03665
6595,-55.32882
6596,-84.83275
6597,-90.19493
6598,-76.36609
6599,-97.16817
6600,-84.93529
6601,-66.73915
6602,-77.104706
6603,-74.97433
6604,-84.407
6605,-90.30331
6606,-79.0098
6607,-90.71775
6608,-83.54819
6609,-69.41755
6610,-84.72216
6611,-84.65603
6612,-83.422966
6613,-83.75299
6614,-90.53398
6615,-90.37365
6616,-90.348076
6617,-74.09591
6618,-58.551735
6619,-84.5392
6620,-77.059074
6621,-69.72129
6622,-78.83129
6623,-75.91927
6624,-90.33771
6625,-90.33548
6626,-66.86092
6627,-72.797134
6628,-75.118866
6629,-76.28686
6630,-76.500786
6631,-69.83291
6632,-83.34102
6633,-63.487526
6634,-83.9664
6635,-91.28094
6636,-55.62497
6637,-64.23864
6638,-75.40169
6639,-74.2729
6640,-69.44578
6641,-73.6928
6642,-90.82506
6643,-80.892975
6644,-83.69383
6645,-97.05708
6646,-73.42564
6647,-42.636875
6648,-75.06114
6649,-71.870056
6650,-46.692253
6651,-74.37761
6652,-84.12785
6653,-76.12382
6654,-84.40544
6655,-83.15536
6656,-69.00235
6657,-85.733086
6658,-68.69354
6659,-76.83177
6660,-97.1336
6661,-78.52724
6662,-84.75396
6663,-68.84818
6664,-97.10278
6665,-90.47992
6666,-83.558876
6667,-91.01123
6668,-82.38717
6669,-65.801796
6670,-55.65516
6671,-61.580666
6672,-63.35299
6673,-96.64466
6674,-84.74993
6675,-63.614796
6676,-57.59282
6677,-76.78366
6678,-62.899376
6679,-72.09772
6680,-77.30888
6681,-72.402435
6682,-49.633007
6683,-63.374382
6684,-84.20428
6685,-83.558464
6686,-81.30814
6687,-74.126854
6688,-63.436024
6689,-103.342636
6690,-72.54437
6691,-58.430885
6692,-54.66633
6693,-66.70367
6694,-66.30252
6695,-90.214966
6696,-74.58064
6697,-63.589893
6698,-58.061554
6699,-83.99186
6700,-74.68566
6701,-61.505592
6702,-77.98028
6703,-68.068634
6704,-69.51011
6705,-83.55112
6706,-67.462746
6707,-81.37508
6708,-75.99169
6709,-77.797424
6710,-69.03514
6711,-74.974785
6712,-97.38698
6713,-97.16345
6714,-67.62034
6715,-90.96489
6716,-91.02609
6717,-91.21765
6718,-103.47055
6719,-83.56357
6720,-84.425
6721,-63.116985
6722,-83.30763
6723,-78.54927
6724,-74.523186
6725,-90.36426
6726,-90.23834
6727,-69.40271
6728,-83.732864
6729,-79.98604
6730,-71.31871
6731,-70.78985
6732,-83.478424
6733,-90.077675
6734,-70.64975
6735,-72.60009
6736,-84.02257
6737,-97.05401
6738,-63.122826
6739,-72.69951
6740,-72.10874
6741,-90.31221
6742,-62.976677
6743,-97.27962
6744,-64.41091
6745,-69.83247
6746,-77.36971
6747,-66.69715
6748,-75.846085
6749,-63.734974
6750,-69.72273
6751,-78.95457
6752,-64.7866
6753,-71.58019
6754,-84.81353
6755,-75.75703
6756,-97.331474
6757,-68.49146
6758,-75.089554
6759,-55.119286
6760,-97.188156
6761,-48.54384
6762,-84.12732
6763,-67.12811
6764,-75.16914
6765,-83.058136
6766,-55.58248
6767,-91.20545
6768,-61.220287
6769,-83.481445
6770,-84.92053
6771,-77.65947
6772,-84.60817
6773,-83.07971
6774,-69.72299
6775,-68.14074
6776,-75.9018
6777,-66.81164
6778,-90.41991
6779,-90.38713
6780,-90.59856
6781,-91.47234
6782,-63.10178
6783,-76.28827
6784,-91.19108
6785,-69.56036
6786,-96.606316
6787,-90.4465
6788,-90.57194
6789,-83.79452
6790,-78.00703
6791,-58.587296
6792,-74.879585
6793,-74.71459
6794,-83.22838
6795,-83.80084
6796,-97.24078
6797,-68.10585
6798,-67.072876
6799,-62.91267
6800,-72.06822
6801,-75.52146
6802,-80.89164
6803,-71.60752
6804,-77.461296
6805,-56.687355
6806,-84.16864
6807,-72.83805
6808,-69.47832
6809,-54.129368
6810,-75.57489
6811,-74.0617
6812,-103.30457
6813,-64.94488
6814,-54.288254
6815,-91.60328
6816,-55.828316
6817,-91.296
6818,-97.3577
6819,-97.27846
6820,-97.31012
6821,-73.135994
6822,-78.17932
6823,-74.958694
6824,-64.82176
6825,-76.95158
6826,-90.3796
6827,-68.68232
6828,-68.1528
6829,-77.29636
6830,-61.112938
6831,-90.8006
6832,-66.63013
6833,-69.51108
6834,-75.10344
6835,-97.04196
6836,-77.233055
6837,-91.323044
6838,-90.4033
6839,-84.25732
6840,-90.99167
6841,-77.16001
6842,-85.94218
6843,-76.10904
6844,-97.14824
6845,-68.36028
6846,-91.24816
6847,-97.08032
6848,-84.18588
6849,-97.32385
6850,-75.03473
6851,-66.87543
6852,-62.09578
6853,-76.18495
6854,-61.06403
6855,-72.05239
6856,-63.055183
6857,-63.008156
6858,-72.052956
6859,-69.33519
6860,-84.94639
6861,-61.71534
6862,-73.243095
6863,-78.439445
6864,-66.29391
6865,-74.55581
6866,-91.04558
6867,-77.93789
6868,-84.80745
6869,-83.62311
6870,-86.12268
6871,-89.88343
6872,-83.78436
6873,-84.02484
6874,-70.97096
6875,-97.213486
6876,-74.71119
6877,-69.3563
6878,-68.02509
6879,-55.184414
6880,-74.48955
6881,-83.514854
6882,-91.04071
6883,-97.11135
6884,-70.91969
6885,-77.18631
6886,-65.7081
6887,-60.97578
6888,-91.085976
6889,-76.22705
6890,-74.57626
6891,-90.491035
6892,-78.02765
6893,-61.68051
6894,-78.97583
6895,-83.48892
6896,-69.388504
6897,-83.59886
6898,-66.16624
6899,-76.1812
6900,-60.926514
6901,-97.23726
6902,-90.29113
6903,-79.070724
6904,-68.96251
6905,-97.22641
6906,-84.20175
6907,-60.921375
6908,-85.444916
6909,-69.80036
6910,-67.8346
6911,-77.24599
6912,-77.01633
6913,-97.29881
6914,-70.73374
6915,-74.57907
6916,-84.29274
6917,-91.031876
6918,-103.40247
6919,-84.37139
6920,-83.603065
6921,-90.092964
6922,-97.153015
6923,-84.218765
6924,-84.91139
6925,-68.32124
6926,-76.3149
6927,-62.796524
6928,-90.39704
6929,-62.53154
6930,-67.57697
6931,-103.466736
6932,-63.32578
6933,-77.77259
6934,-76.37019
6935,-90.30199
6936,-78.13538
6937,-53.707123
6938,-90.87195
6939,-63.215397
6940,-74.58723
6941,-75.92063
6942,-67.76743
6943,-75.12512
6944,-72.85018
6945,-68.22551
6946,-56.623775
6947,-91.29032
6948,-69.343956
6949,-69.50084
6950,-61.806145
6951,-97.237976
6952,-75.93785
6953,-83.9401
6954,-103.319336
6955,-84.28251
6956,-50.09896
6957,-90.353546
6958,-83.72047
6959,-83.55612
6960,-67.0678
6961,-76.26567
6962,-53.285217
6963,-74.58034
6964,-77.16702
6965,-54.406143
6966,-74.3002
6967,-84.20159
6968,-83.15544
6969,-69.16469
6970,-62.637764
6971,-69.42285
6972,-82.68294
6973,-103.32564
6974,-90.81722
6975,-97.22061
6976,-90.35264
6977,-97.332825
6978,-90.4468
6979,-85.15429
6980,-69.40711
6981,-72.15386
6982,-76.99622
6983,-84.00655
6984,-76.89874
6985,-83.84761
6986,-69.50613
6987,-77.27247
6988,-86.17296
6989,-83.85897
6990,-63.052555
6991,-90.9056
6992,-54.432644
6993,-74.57051
6994,-83.47413
6995,-62.082962
6996,-77.31374
6997,-83.66503
6998,-79.087555
6999,-90.99049
7000,-91.11421
7001,-76.62108
7002,-85.775024
7003,-90.392265
7004,-73.75207
7005,-90.44571
7006,-63.39521
7007,-69.30842
7008,-58.073532
7009,-74.625465
7010,-61.51008
7011,-67.53283
7012,-60.994263
7013,-69.20932
7014,-90.328476
7015,-48.210484
7016,-72.06943
7017,-83.44612
7018,-75.22589
7019,-84.73823
7020,-56.852673
7021,-75.07981
7022,-103.43538
7023,-66.85311
7024,-75.33623
7025,-77.99776
7026,-68.10429
7027,-75.78276
7028,-68.65124
7029,-97.13797
7030,-82.56221
7031,-74.699425
7032,-76.86625
7033,-82.38982
7034,-90.320206
