id,energy
6592,-90.105835
6593,-96.562386
6594,-68.19924
6595,-55.20421
6596,-84.53528
6597,-90.166145
6598,-76.207275
6599,-97.13508
6600,-84.86019
6601,-66.46553
6602,-77.341805
6603,-74.794685
6604,-85.02441
6605,-90.42155
6606,-78.865814
6607,-90.32335
6608,-83.43422
6609,-69.37286
6610,-84.94614
6611,-84.60202
6612,-83.24609
6613,-83.58252
6614,-90.04431
6615,-90.50258
6616,-90.451385
6617,-74.16804
6618,-57.384346
6619,-82.73054
6620,-76.76209
6621,-69.6392
6622,-78.9736
6623,-76.24104
6624,-90.2417
6625,-90.44553
6626,-67.73895
6627,-72.90491
6628,-74.969635
6629,-76.08465
6630,-76.36408
6631,-69.60611
6632,-83.57222
6633,-63.658985
6634,-83.63949
6635,-91.78592
6636,-55.69001
6637,-63.759827
6638,-75.67193
6639,-74.14285
6640,-69.48959
6641,-73.694786
6642,-90.5665
6643,-80.84778
6644,-83.70016
6645,-96.38649
6646,-73.29982
6647,-42.62413
6648,-74.99687
6649,-71.674614
6650,-47.554306
6651,-74.281815
6652,-84.1986
6653,-76.30303
6654,-84.17404
6655,-83.41351
6656,-68.93009
6657,-85.96114
6658,-68.67678
6659,-76.81371
6660,-96.665695
6661,-78.63821
6662,-84.71688
6663,-68.971176
6664,-96.67815
6665,-90.221436
6666,-83.45999
6667,-90.904045
6668,-82.5497
6669,-65.98567
6670,-55.82456
6671,-61.56621
6672,-62.9849
6673,-96.47721
6674,-84.82294
6675,-63.367805
6676,-57.889034
6677,-76.94365
6678,-62.96414
6679,-72.46493
6680,-76.74175
6681,-72.52812
6682,-50.886223
6683,-63.34071
6684,-84.187744
6685,-83.42021
6686,-81.43946
6687,-74.119064
6688,-63.357
6689,-102.00824
6690,-72.14729
6691,-57.249737
6692,-54.54403
6693,-66.41914
6694,-66.32826
6695,-90.23044
6696,-74.53765
6697,-63.58839
6698,-58.20914
6699,-84.03468
6700,-74.20805
6701,-61.321365
6702,-78.21153
6703,-67.837234
6704,-69.49109
6705,-83.6491
6706,-68.168625
6707,-81.64614
6708,-76.327065
6709,-78.035545
6710,-69.05472
6711,-74.593
6712,-97.37197
6713,-96.97608
6714,-67.831764
6715,-91.46032
6716,-91.39645
6717,-91.017586
6718,-103.58825
6719,-83.76238
6720,-84.248116
6721,-63.211147
6722,-83.43518
6723,-78.78661
6724,-74.5093
6725,-90.59588
6726,-90.085976
6727,-69.23317
6728,-83.5173
6729,-79.28311
6730,-71.042145
6731,-70.997955
6732,-83.498634
6733,-89.92981
6734,-70.74071
6735,-72.5388
6736,-83.762985
6737,-96.671234
6738,-62.568684
6739,-72.3468
6740,-72.06635
6741,-90.63725
6742,-62.766434
6743,-97.151184
6744,-64.09128
6745,-69.99695
6746,-77.33441
6747,-66.18874
6748,-75.86994
6749,-63.207817
6750,-69.41465
6751,-78.42958
6752,-64.71133
6753,-71.90869
6754,-84.55587
6755,-75.784546
6756,-97.688065
6757,-68.80307
6758,-75.30842
6759,-55.120888
6760,-96.996124
6761,-49.13854
6762,-83.82858
6763,-66.807274
6764,-74.985374
6765,-82.73092
6766,-55.774185
6767,-91.05338
6768,-61.60193
6769,-83.85121
6770,-84.8461
6771,-78.851746
6772,-84.394196
6773,-82.99962
6774,-69.41791
6775,-68.165276
6776,-75.93287
6777,-66.845604
6778,-90.35342
6779,-90.11467
6780,-90.252075
6781,-90.01156
6782,-63.035156
6783,-76.39046
6784,-90.828926
6785,-69.392715
6786,-96.45484
6787,-90.44931
6788,-90.373055
6789,-83.63932
6790,-78.05164
6791,-57.763153
6792,-74.57797
6793,-74.88435
6794,-83.16956
6795,-83.5379
6796,-97.32406
6797,-67.97191
6798,-67.18547
6799,-62.94863
6800,-71.726654
6801,-75.398926
6802,-80.92484
6803,-72.96443
6804,-77.207886
6805,-56.391766
6806,-83.86001
6807,-72.44228
6808,-69.32007
6809,-54.10828
6810,-75.55983
6811,-73.89815
6812,-103.29561
6813,-64.36312
6814,-54.015274
6815,-92.23224
6816,-55.804718
6817,-91.40593
6818,-96.63388
6819,-97.08003
6820,-97.23737
6821,-72.84677
6822,-77.91487
6823,-74.95964
6824,-65.360146
6825,-76.77405
6826,-90.41107
6827,-68.34179
6828,-68.07004
6829,-77.16736
6830,-61.312046
6831,-90.808685
6832,-64.808075
6833,-69.59376
6834,-75.163925
6835,-96.94127
6836,-77.143364
6837,-91.684944
6838,-89.89405
6839,-84.20577
6840,-90.726974
6841,-77.04828
6842,-85.991234
6843,-76.14545
6844,-96.80557
6845,-68.239456
6846,-90.9359
6847,-96.31407
6848,-83.27195
6849,-97.36998
6850,-74.84237
6851,-67.019775
6852,-61.87577
6853,-75.97728
6854,-61.03001
6855,-72.34866
6856,-62.625164
6857,-62.667118
6858,-71.45597
6859,-69.66102
6860,-85.10991
6861,-61.819046
6862,-73.48245
6863,-75.56644
6864,-66.616646
6865,-74.400116
6866,-89.55988
6867,-79.42778
6868,-84.778275
6869,-83.72553
6870,-85.93527
6871,-90.2408
6872,-83.48937
6873,-84.23574
6874,-68.622086
6875,-96.7887
6876,-74.38794
6877,-69.329735
6878,-67.934685
6879,-55.098633
6880,-74.37803
6881,-83.58325
6882,-91.769806
6883,-96.814255
6884,-71.07451
6885,-77.22482
6886,-65.61801
6887,-60.952316
6888,-91.48006
6889,-77.21776
6890,-74.46166
6891,-90.74774
6892,-78.33349
6893,-61.69596
6894,-78.90383
6895,-83.579605
6896,-69.67072
6897,-83.99111
6898,-66.89144
6899,-76.63443
6900,-60.844383
6901,-97.46809
6902,-90.2284
6903,-78.72758
6904,-69.06183
6905,-96.8605
6906,-84.53864
6907,-61.012054
6908,-85.49678
6909,-69.52386
6910,-67.90814
6911,-77.152306
6912,-78.13962
6913,-96.90534
6914,-71.104515
6915,-74.5596
6916,-83.814064
6917,-90.396255
6918,-103.57042
6919,-84.523735
6920,-83.32235
6921,-89.74423
6922,-96.85708
6923,-83.80568
6924,-84.87596
6925,-68.35002
6926,-76.275215
6927,-62.887115
6928,-90.1822
6929,-62.54357
6930,-67.5278
6931,-103.05777
6932,-63.675217
6933,-77.73968
6934,-76.28661
6935,-90.058105
6936,-78.37223
6937,-53.538216
6938,-90.831154
6939,-63.287067
6940,-74.43713
6941,-75.96621
6942,-67.71891
6943,-75.24237
6944,-72.63112
6945,-68.30059
6946,-56.83971
6947,-91.24153
6948,-69.0592
6949,-69.694496
6950,-61.870197
6951,-96.925835
6952,-75.98088
6953,-83.714645
6954,-103.38832
6955,-84.27876
6956,-50.075726
6957,-90.3625
6958,-83.82613
6959,-83.537895
6960,-67.04901
6961,-76.154526
6962,-53.08346
6963,-74.6841
6964,-77.40293
6965,-54.254036
6966,-74.42024
6967,-83.96554
6968,-83.1883
6969,-69.12972
6970,-62.86333
6971,-69.26606
6972,-82.57236
6973,-103.468765
6974,-91.01682
6975,-97.21268
6976,-90.59356
6977,-97.52068
6978,-90.33027
6979,-84.82202
6980,-69.78382
6981,-72.60856
6982,-77.3854
6983,-83.94841
6984,-76.91837
6985,-83.53034
6986,-69.31607
6987,-77.354355
6988,-85.981445
6989,-83.937996
6990,-63.208923
6991,-91.01351
6992,-54.854248
6993,-74.33799
6994,-83.4347
6995,-62.03537
6996,-77.39933
6997,-83.20015
6998,-78.625374
6999,-90.974
7000,-90.92221
7001,-76.677185
7002,-85.775734
7003,-90.21792
7004,-73.58863
7005,-90.09323
7006,-63.360733
7007,-69.25423
7008,-57.67756
7009,-74.747444
7010,-61.611214
7011,-67.298195
7012,-60.789127
7013,-69.08392
7014,-90.511284
7015,-48.194305
7016,-72.03919
7017,-83.413315
7018,-74.895546
7019,-84.64558
7020,-56.1378
7021,-74.56268
7022,-103.39908
7023,-66.86518
7024,-75.411095
7025,-78.34628
7026,-67.844215
7027,-75.828804
7028,-68.46862
7029,-96.970695
7030,-82.51841
7031,-74.47263
7032,-76.972305
7033,-82.34526
7034,-90.37546
7035,-78.41129
7036,-90.074425
7037,-65.3696
7038,-103.14189
7039,-69.87409
7040,-74.54485
7041,-70.15
7042,-90.68192
7043,-71.59361
7044,-76.826294
7045,-83.71209
7046,-72.59566
7047,-75.74963
7048,-79.26235
7049,-69.3979
7050,-84.75659
7051,-90.376335
7052,-90.245605
7053,-53.481667
7054,-90.11019
7055,-60.474785
7056,-96.93272
7057,-91.96158
7058,-103.265366
7059,-90.99893
7060,-68.039856
7061,-103.255775
7062,-97.32611
7063,-90.26288
7064,-78.44415
7065,-103.16341
7066,-90.401535
7067,-91.18941
7068,-63.699623
7069,-83.48565
7070,-78.71963
7071,-84.13261
7072,-97.20202
7073,-84.571266
7074,-84.20179
7075,-92.40228
7076,-73.12287
7077,-84.11196
7078,-69.957405
7079,-76.588684
7080,-70.72626
7081,-90.783455
7082,-90.62981
7083,-83.722786
7084,-50.104935
7085,-67.899185
7086,-65.11682
7087,-90.34114
7088,-74.93798
7089,-74.33379
7090,-63.709435
7091,-72.88312
7092,-89.45808
7093,-90.12727
7094,-67.68327
7095,-65.5707
7096,-78.10006
7097,-82.715164
7098,-75.16304
7099,-77.44557
7100,-65.82784
7101,-89.668274
7102,-76.964554
7103,-90.22858
7104,-62.797054
7105,-69.069374
7106,-91.34105
7107,-90.59631
7108,-84.17444
7109,-91.5197
7110,-84.076546
7111,-83.63773
7112,-84.89646
7113,-86.20015
7114,-62.327003
7115,-71.06636
7116,-86.21874
7117,-83.56628
7118,-90.326385
7119,-91.62123
7120,-71.97003
7121,-68.94354
7122,-74.73973
7123,-84.021935
7124,-74.98011
7125,-69.62343
7126,-74.346886
7127,-62.995026
7128,-62.6436
7129,-70.1163
7130,-68.045845
7131,-83.83303
7132,-90.36153
7133,-90.46838
7134,-82.638695
7135,-69.43126
7136,-47.367245
7137,-63.613853
7138,-90.120575
7139,-85.009415
7140,-83.55891
7141,-85.54983
7142,-89.67226
7143,-96.66307
7144,-63.72796
7145,-69.40313
7146,-74.47739
7147,-68.25212
7148,-77.62368
7149,-90.468735
7150,-75.84644
7151,-82.47959
7152,-90.7368
7153,-58.547386
7154,-69.68718
7155,-69.73627
7156,-54.24962
7157,-83.499115
7158,-85.05807
7159,-72.63654
7160,-74.67085
7161,-90.17242
7162,-58.19944
7163,-69.79146
7164,-63.249184
7165,-78.77104
7166,-56.503654
7167,-68.13415
7168,-97.23722
7169,-83.504135
7170,-90.49307
7171,-85.222466
7172,-83.63438
7173,-90.083855
7174,-64.05451
7175,-83.56794
7176,-68.888535
7177,-84.24167
7178,-66.94405
7179,-83.998
7180,-83.45659
7181,-76.16967
7182,-90.31582
7183,-66.62359
7184,-83.75246
7185,-89.96909
7186,-70.04309
7187,-61.579178
7188,-72.92194
7189,-83.52012
7190,-77.354385
7191,-75.68116
7192,-64.37216
7193,-83.74962
7194,-83.49155
7195,-97.04505
7196,-96.495926
7197,-91.398766
7198,-76.61572
7199,-75.95696
7200,-82.626755
7201,-74.71232
7202,-66.96844
7203,-89.315506
7204,-90.59896
7205,-90.208435
7206,-85.29892
7207,-67.19913
7208,-78.618515
7209,-90.9982
7210,-84.65706
7211,-90.98119
7212,-76.60866
7213,-80.25416
7214,-67.909
7215,-82.236336
7216,-90.87544
7217,-63.737507
7218,-97.187096
7219,-83.76505
7220,-91.40144
7221,-90.57831
7222,-97.096085
7223,-67.7678
7224,-72.74087
7225,-75.88041
7226,-61.397438
7227,-80.27196
7228,-60.16364
7229,-89.3214
7230,-54.679176
7231,-77.823135
7232,-83.90584
7233,-76.16501
7234,-68.650276
7235,-61.48566
7236,-74.69996
7237,-97.255646
7238,-84.79225
7239,-68.19086
7240,-63.938286
7241,-60.537403
7242,-89.40249
7243,-84.968796
7244,-83.10707
7245,-84.91322
7246,-90.37281
7247,-78.524475
7248,-75.72975
7249,-64.93654
7250,-90.26533
7251,-62.671474
7252,-72.919075
7253,-85.464195
7254,-82.886604
7255,-79.10476
7256,-76.8744
7257,-77.14849
7258,-91.0766
7259,-90.47909
7260,-84.96158
7261,-74.52277
7262,-90.30941
7263,-78.14488
7264,-73.95509
7265,-90.169525
7266,-97.52523
7267,-84.5914
7268,-97.02956
7269,-84.30711
7270,-67.09662
7271,-91.02862
7272,-70.066246
7273,-71.87357
7274,-68.363
7275,-70.08184
7276,-81.06225
7277,-63.78933
7278,-90.45277
7279,-68.172
7280,-83.90491
7281,-74.7371
7282,-69.07102
7283,-83.92749
7284,-90.95456
7285,-78.03405
7286,-103.67476
7287,-96.78549
7288,-83.48026
7289,-74.57098
7290,-65.7402
7291,-83.99912
7292,-72.16863
7293,-90.970215
7294,-66.83373
7295,-83.40097
7296,-90.25984
7297,-68.54373
7298,-72.73002
7299,-91.20459
7300,-96.89714
7301,-83.482376
7302,-97.000725
7303,-91.28636
7304,-69.31924
7305,-84.00376
7306,-84.25658
7307,-84.48614
7308,-69.827705
7309,-74.92174
7310,-84.00655
7311,-77.10086
7312,-76.35995
7313,-63.984
7314,-73.95549
7315,-68.80049
7316,-90.527466
7317,-90.92244
7318,-90.44705
7319,-46.708366
7320,-89.89478
7321,-71.36848
7322,-66.5948
7323,-74.72159
7324,-77.14941
7325,-90.03842
7326,-69.24333
7327,-85.89396
7328,-69.983826
7329,-83.846756
7330,-68.21125
7331,-97.677505
7332,-75.761826
7333,-72.008095
7334,-58.358482
7335,-90.46829
7336,-76.83682
7337,-91.24723
7338,-57.567852
7339,-82.25337
7340,-83.17804
7341,-84.08165
7342,-71.618774
7343,-84.75889
7344,-74.34239
7345,-84.96716
7346,-90.21768
7347,-84.15547
7348,-91.25869
7349,-64.475945
7350,-78.42467
7351,-89.542534
7352,-67.91233
7353,-96.83839
7354,-97.23998
7355,-66.88576
7356,-74.93059
7357,-70.41702
7358,-57.33074
7359,-84.28486
7360,-90.06701
7361,-74.96383
7362,-68.31626
7363,-67.67106
7364,-97.13977
7365,-83.49003
7366,-89.222404
7367,-97.24509
7368,-90.93345
7369,-61.44784
7370,-86.00967
7371,-62.089733
7372,-83.97212
7373,-56.37033
7374,-74.67628
7375,-73.237625
7376,-89.3444
7377,-90.638596
7378,-91.321045
7379,-69.36654
7380,-95.67729
7381,-91.107574
7382,-84.69073
7383,-65.26467
7384,-74.54761
7385,-57.832325
7386,-76.26233
7387,-90.37623
7388,-84.039085
7389,-69.15268
7390,-74.7147
7391,-74.83607
7392,-77.55733
7393,-74.97838
7394,-90.37533
7395,-84.563965
7396,-83.80717
7397,-76.09916
7398,-69.48893
7399,-83.14416
7400,-76.28201
7401,-61.726456
7402,-63.74481
7403,-67.73274
7404,-90.63963
7405,-90.163536
7406,-85.43438
7407,-83.46371
7408,-76.553024
7409,-84.880196
7410,-69.48574
7411,-83.93947
7412,-84.28552
7413,-74.80278
7414,-90.8963
7415,-81.28802
7416,-90.35622
7417,-72.99284
7418,-64.80875
7419,-74.206314
7420,-93.06206
7421,-90.18292
7422,-49.777573
7423,-77.09218
7424,-31.233494
7425,-85.045586
7426,-58.724075
7427,-89.612755
7428,-71.47766
7429,-96.8563
7430,-68.23202
7431,-62.205963
7432,-98.21228
7433,-91.44843
7434,-62.9516
7435,-76.14633
7436,-63.0795
7437,-86.04621
7438,-90.94133
7439,-68.85878
7440,-60.000134
7441,-69.428406
7442,-76.79036
7443,-69.44137
7444,-77.990326
7445,-72.28078
7446,-51.39751
7447,-72.76333
7448,-95.96339
7449,-91.16905
7450,-48.225204
7451,-79.101524
7452,-83.50238
7453,-69.668655
7454,-75.68124
7455,-51.44757
7456,-69.94669
7457,-83.591705
7458,-76.642296
7459,-91.47489
7460,-63.754982
7461,-76.36329
7462,-97.00625
7463,-68.28516
7464,-70.02789
7465,-78.988495
7466,-90.39006
7467,-66.534966
7468,-67.389854
7469,-69.35225
7470,-71.54694
7471,-83.25579
7472,-56.90989
7473,-74.36253
7474,-91.98731
7475,-97.26471
7476,-84.22826
7477,-48.23915
7478,-68.136345
7479,-83.77886
7480,-83.739525
7481,-68.45744
7482,-74.68015
7483,-84.43934
7484,-68.409
7485,-84.82946
7486,-57.187286
7487,-75.85212
7488,-82.616974
7489,-69.15538
7490,-90.497505
7491,-64.27448
7492,-85.886734
7493,-69.53291
7494,-56.51248
7495,-103.4105
7496,-61.293125
7497,-96.851456
7498,-74.41029
7499,-52.629227
7500,-83.51112
7501,-85.0306
7502,-68.48161
7503,-76.71274
7504,-66.31838
7505,-71.04285
7506,-90.29225
7507,-63.058376
7508,-91.18648
7509,-71.08813
7510,-82.80748
7511,-69.49315
7512,-70.19983
7513,-72.62305
7514,-90.178764
7515,-72.40765
7516,-90.718506
7517,-89.74072
7518,-91.80927
7519,-90.67741
7520,-48.740807
7521,-74.99729
7522,-84.18483
7523,-78.83575
7524,-90.53513
7525,-84.10423
7526,-74.61053
7527,-75.527824
7528,-76.70652
7529,-97.23622
7530,-83.656166
7531,-50.777992
7532,-83.40016
7533,-72.3702
7534,-90.100555
7535,-77.824974
7536,-76.993454
7537,-67.9973
7538,-78.355125
7539,-76.05625
7540,-74.55709
7541,-84.86688
7542,-69.81964
7543,-83.00331
7544,-60.87789
7545,-85.093376
7546,-68.025734
7547,-74.27451
7548,-68.28868
7549,-78.52048
7550,-69.237724
7551,-83.87118
7552,-97.15086
7553,-69.199524
7554,-57.156227
7555,-96.891075
7556,-90.73826
7557,-84.158585
7558,-90.39943
7559,-41.65351
7560,-91.29947
7561,-83.894615
7562,-97.02259
7563,-75.893585
7564,-61.71646
7565,-90.8362
7566,-83.07352
7567,-76.92037
7568,-83.45273
7569,-83.981
7570,-74.74035
7571,-97.51158
7572,-69.37072
7573,-68.8993
7574,-77.88661
7575,-73.06165
7576,-77.29879
7577,-69.21584
7578,-83.6769
7579,-77.87152
7580,-83.78808
7581,-91.27351
7582,-69.80383
7583,-68.53555
7584,-72.194695
7585,-74.53983
7586,-90.94963
7587,-84.59246
7588,-59.912495
7589,-75.67544
7590,-83.70951
7591,-75.91389
7592,-90.29805
7593,-89.98195
7594,-98.13999
7595,-89.9735
7596,-69.95896
7597,-97.6764
7598,-69.25377
7599,-83.99109
7600,-68.306366
7601,-80.40816
7602,-76.77034
7603,-67.72612
7604,-82.27791
7605,-74.24268
7606,-60.930515
7607,-68.92331
7608,-63.905678
7609,-76.25874
7610,-103.28795
7611,-73.52347
7612,-74.06842
7613,-84.99229
7614,-69.29937
7615,-90.57158
7616,-60.898003
7617,-67.83156
7618,-84.81171
7619,-96.6965
7620,-77.40438
7621,-56.510326
7622,-83.87519
7623,-77.04579
7624,-62.96736
7625,-83.32417
7626,-68.47491
7627,-89.93464
7628,-78.13923
7629,-97.3096
7630,-84.52723
7631,-75.89302
7632,-90.27156
7633,-77.309265
7634,-78.528206
7635,-75.686745
7636,-43.706234
7637,-85.15007
7638,-70.90689
7639,-63.96374
7640,-56.543358
7641,-83.75731
7642,-97.00773
7643,-77.35364
7644,-68.34283
7645,-79.00669
7646,-76.911964
7647,-69.670784
7648,-75.43819
7649,-84.873924
7650,-58.719353
7651,-66.50954
7652,-68.46298
7653,-70.18978
7654,-77.91786
7655,-66.826485
7656,-74.797424
7657,-85.07298
7658,-90.462944
7659,-68.421394
7660,-90.25431
7661,-96.98689
7662,-76.96337
7663,-81.152245
7664,-62.48294
7665,-89.715096
7666,-72.287636
7667,-90.318634
7668,-96.884926
7669,-83.53072
7670,-74.80219
7671,-69.74814
7672,-72.38857
7673,-90.96169
7674,-91.018555
7675,-77.76436
7676,-54.11931
7677,-63.302784
7678,-75.78113
7679,-61.33691
7680,-79.94514
7681,-90.30864
7682,-103.24754
7683,-54.14623
7684,-90.43657
7685,-74.135254
7686,-75.98849
7687,-90.25578
7688,-61.2987
7689,-83.717
7690,-90.57926
7691,-67.35386
7692,-76.001045
7693,-90.31166
7694,-83.57143
7695,-61.982193
7696,-72.42466
7697,-63.161
7698,-64.78958
7699,-76.69239
7700,-66.75687
7701,-90.785515
7702,-78.17224
7703,-96.64591
7704,-83.54738
7705,-90.26639
7706,-79.098366
7707,-72.23836
7708,-85.555305
7709,-72.62231
7710,-69.92895
7711,-79.13022
7712,-74.51222
7713,-90.04458
7714,-67.53054
7715,-90.177986
7716,-63.3498
7717,-56.23309
7718,-84.76917
7719,-83.591965
7720,-68.44052
7721,-90.82058
7722,-49.24666
7723,-90.99071
7724,-74.586716
7725,-54.488224
7726,-83.29918
